净值日期,单位净值,累计净值,日增长率,申购状态,赎回状态,分红送配
2017-08-03,0.831,1.041,-0.6,开放申购,开放赎回,nan
2017-08-04,0.83,1.04,-0.12,开放申购,开放赎回,nan
2017-08-07,0.828,1.038,-0.24,开放申购,开放赎回,nan
2017-08-08,0.827,1.037,-0.12,开放申购,开放赎回,nan
2017-08-09,0.823,1.033,-0.48,开放申购,开放赎回,nan
2017-08-10,0.818,1.028,-0.61,开放申购,开放赎回,nan
2017-08-11,0.81,1.02,-0.98,开放申购,开放赎回,nan
2017-08-14,0.818,1.028,0.99,开放申购,开放赎回,nan
2017-08-15,0.817,1.027,-0.12,开放申购,开放赎回,nan
2017-08-16,0.816,1.026,-0.12,开放申购,开放赎回,nan
2017-08-17,0.819,1.029,0.37,开放申购,开放赎回,nan
2017-08-18,0.82,1.03,0.12,开放申购,开放赎回,nan
2017-08-21,0.823,1.033,0.37,开放申购,开放赎回,nan
2017-08-22,0.824,1.034,0.12,开放申购,开放赎回,nan
2017-08-23,0.821,1.031,-0.36,开放申购,开放赎回,nan
2017-08-24,0.818,1.028,-0.37,开放申购,开放赎回,nan
2017-08-25,0.821,1.031,0.37,开放申购,开放赎回,nan
2017-08-28,0.829,1.039,0.97,开放申购,开放赎回,nan
2017-08-29,0.834,1.044,0.6,开放申购,开放赎回,nan
2017-08-30,0.832,1.042,-0.24,开放申购,开放赎回,nan
2017-08-31,0.835,1.045,0.36,开放申购,开放赎回,nan
2017-09-01,0.833,1.043,-0.24,开放申购,开放赎回,nan
2017-09-04,0.832,1.042,-0.12,开放申购,开放赎回,nan
2017-09-05,0.836,1.046,0.48,开放申购,开放赎回,nan
2017-09-06,0.835,1.045,-0.12,开放申购,开放赎回,nan
2017-09-07,0.835,1.045,0.0,开放申购,开放赎回,nan
2017-09-08,0.835,1.045,0.0,开放申购,开放赎回,nan
2017-09-11,0.835,1.045,0.0,开放申购,开放赎回,nan
2017-09-12,0.831,1.041,-0.48,开放申购,开放赎回,nan
2017-09-13,0.831,1.041,0.0,开放申购,开放赎回,nan
2017-09-14,0.826,1.036,-0.6,开放申购,开放赎回,nan
2017-09-15,0.825,1.035,-0.12,开放申购,开放赎回,nan
2017-09-18,0.825,1.035,0.0,开放申购,开放赎回,nan
2017-09-19,0.824,1.034,-0.12,开放申购,开放赎回,nan
2017-09-20,0.824,1.034,0.0,开放申购,开放赎回,nan
2017-09-21,0.823,1.033,-0.12,开放申购,开放赎回,nan
2017-09-22,0.819,1.029,-0.49,开放申购,开放赎回,nan
2017-09-25,0.814,1.024,-0.61,开放申购,开放赎回,nan
2017-09-26,0.814,1.024,0.0,开放申购,开放赎回,nan
2017-09-27,0.816,1.026,0.25,开放申购,开放赎回,nan
2017-09-28,0.815,1.025,-0.12,开放申购,开放赎回,nan
2017-09-29,0.821,1.031,0.74,开放申购,开放赎回,nan
2017-10-09,0.823,1.033,0.24,开放申购,开放赎回,nan
2017-10-10,0.823,1.033,0.0,开放申购,开放赎回,nan
2017-10-11,0.825,1.035,0.24,开放申购,开放赎回,nan
2017-10-12,0.829,1.039,0.48,开放申购,开放赎回,nan
2017-10-13,0.829,1.039,0.0,开放申购,开放赎回,nan
2017-10-16,0.833,1.043,0.48,开放申购,开放赎回,nan
2017-10-17,0.834,1.044,0.12,开放申购,开放赎回,nan
2017-10-18,0.83,1.04,-0.48,开放申购,开放赎回,nan
2017-10-19,0.826,1.036,-0.48,开放申购,开放赎回,nan
2017-10-20,0.828,1.038,0.24,开放申购,开放赎回,nan
2017-10-23,0.827,1.037,-0.12,开放申购,开放赎回,nan
2017-10-24,0.827,1.037,0.0,开放申购,开放赎回,nan
2017-10-25,0.828,1.038,0.12,开放申购,开放赎回,nan
2017-10-26,0.828,1.038,0.0,开放申购,开放赎回,nan
2017-10-27,0.831,1.041,0.36,开放申购,开放赎回,nan
2017-10-30,0.821,1.031,-1.2,开放申购,开放赎回,nan
2017-10-31,0.822,1.032,0.12,开放申购,开放赎回,nan
2017-11-01,0.821,1.031,-0.12,开放申购,开放赎回,nan
2017-11-02,0.817,1.027,-0.49,开放申购,开放赎回,nan
2017-11-03,0.813,1.023,-0.49,开放申购,开放赎回,nan
2017-11-06,0.813,1.023,0.0,开放申购,开放赎回,nan
2017-11-07,0.813,1.023,0.0,开放申购,开放赎回,nan
2017-11-08,0.815,1.025,0.25,开放申购,开放赎回,nan
2017-11-09,0.816,1.026,0.12,开放申购,开放赎回,nan
2017-11-10,0.819,1.029,0.37,开放申购,开放赎回,nan
2017-11-13,0.821,1.031,0.24,开放申购,开放赎回,nan
2017-11-14,0.82,1.03,-0.12,开放申购,开放赎回,nan
2017-11-15,0.808,1.018,-1.46,开放申购,开放赎回,nan
2017-11-16,0.807,1.017,-0.12,开放申购,开放赎回,nan
2017-11-17,0.805,1.015,-0.25,开放申购,开放赎回,nan
2017-11-20,0.793,1.003,-1.49,开放申购,开放赎回,nan
2017-11-21,0.792,1.002,-0.13,开放申购,开放赎回,nan
2017-11-22,0.791,1.001,-0.13,开放申购,开放赎回,nan
2017-11-23,0.782,0.992,-1.14,开放申购,开放赎回,nan
2017-11-24,0.78,0.99,-0.26,开放申购,开放赎回,nan
2017-11-27,0.775,0.985,-0.64,开放申购,开放赎回,nan
2017-11-28,0.774,0.984,-0.13,开放申购,开放赎回,nan
2017-11-29,0.777,0.987,0.39,开放申购,开放赎回,nan
2017-11-30,0.772,0.982,-0.64,开放申购,开放赎回,nan
2017-12-01,0.771,0.981,-0.13,开放申购,开放赎回,nan
2017-12-04,0.767,0.977,-0.52,开放申购,开放赎回,nan
2017-12-05,0.762,0.972,-0.65,开放申购,开放赎回,nan
2017-12-06,0.761,0.971,-0.13,开放申购,开放赎回,nan
2017-12-07,0.764,0.974,0.39,开放申购,开放赎回,nan
2017-12-08,0.77,0.98,0.79,开放申购,开放赎回,nan
2017-12-11,0.774,0.984,0.52,开放申购,开放赎回,nan
2017-12-12,0.769,0.979,-0.65,开放申购,开放赎回,nan
2017-12-13,0.769,0.979,0.0,开放申购,开放赎回,nan
2017-12-14,0.768,0.978,-0.13,开放申购,开放赎回,nan
2017-12-15,0.767,0.977,-0.13,开放申购,开放赎回,nan
2017-12-18,0.767,0.977,0.0,开放申购,开放赎回,nan
2017-12-19,0.769,0.979,0.26,开放申购,开放赎回,nan
2017-12-20,0.766,0.976,-0.39,开放申购,开放赎回,nan
2017-12-21,0.77,0.98,0.52,开放申购,开放赎回,nan
2017-12-22,0.772,0.982,0.26,开放申购,开放赎回,nan
2017-12-25,0.771,0.981,-0.13,开放申购,开放赎回,nan
2017-12-26,0.769,0.979,-0.26,开放申购,开放赎回,nan
2017-12-27,0.764,0.974,-0.65,开放申购,开放赎回,nan
2017-12-28,0.765,0.975,0.13,开放申购,开放赎回,nan
2017-12-29,0.769,0.979,0.52,开放申购,开放赎回,nan
2017-12-31,0.769,0.979,,开放申购,开放赎回,nan
2018-01-02,0.776,0.986,0.91,开放申购,开放赎回,nan
2018-01-03,0.784,0.994,1.03,开放申购,开放赎回,nan
2018-01-04,0.782,0.992,-0.26,开放申购,开放赎回,nan
2018-01-05,0.79,1.0,1.02,开放申购,开放赎回,nan
2018-01-08,0.792,1.002,0.25,开放申购,开放赎回,nan
2018-01-09,0.787,0.997,-0.63,开放申购,开放赎回,nan
2018-01-10,0.784,0.994,-0.38,开放申购,开放赎回,nan
2018-01-11,0.782,0.992,-0.26,开放申购,开放赎回,nan
2018-01-12,0.782,0.992,0.0,开放申购,开放赎回,nan
2018-01-15,0.778,0.988,-0.51,开放申购,开放赎回,nan
2018-01-16,0.781,0.991,0.39,开放申购,开放赎回,nan
2018-01-17,0.779,0.989,-0.26,开放申购,开放赎回,nan
2018-01-18,0.782,0.992,0.39,开放申购,开放赎回,nan
2018-01-19,0.787,0.997,0.64,开放申购,开放赎回,nan
2018-01-22,0.792,1.002,0.64,开放申购,开放赎回,nan
2018-01-23,0.8,1.01,1.01,开放申购,开放赎回,nan
2018-01-24,0.804,1.014,0.5,开放申购,开放赎回,nan
2018-01-25,0.802,1.012,-0.25,开放申购,开放赎回,nan
2018-01-26,0.803,1.013,0.12,开放申购,开放赎回,nan
2018-01-29,0.786,0.996,-2.12,开放申购,开放赎回,nan
2018-01-30,0.778,0.988,-1.02,开放申购,开放赎回,nan
2018-01-31,0.778,0.988,0.0,开放申购,开放赎回,nan
2018-02-01,0.768,0.978,-1.29,开放申购,开放赎回,nan
2018-02-02,0.775,0.985,0.91,开放申购,开放赎回,nan
2018-02-05,0.783,0.993,1.03,开放申购,开放赎回,nan
2018-02-06,0.766,0.976,-2.17,开放申购,开放赎回,nan
2018-02-07,0.755,0.965,-1.44,开放申购,开放赎回,nan
2018-02-08,0.746,0.956,-1.19,开放申购,开放赎回,nan
2018-02-09,0.721,0.931,-3.35,开放申购,开放赎回,nan
2018-02-12,0.733,0.943,1.66,开放申购,开放赎回,nan
2018-02-13,0.74,0.95,0.96,开放申购,开放赎回,nan
2018-02-14,0.745,0.955,0.68,开放申购,开放赎回,nan
2018-02-22,0.756,0.966,1.48,开放申购,开放赎回,nan
2018-02-23,0.757,0.967,0.13,开放申购,开放赎回,nan
2018-02-26,0.763,0.973,0.79,开放申购,开放赎回,nan
2018-02-27,0.754,0.964,-1.18,开放申购,开放赎回,nan
2018-02-28,0.75,0.96,-0.53,开放申购,开放赎回,nan
2018-03-01,0.75,0.96,0.0,开放申购,开放赎回,nan
2018-03-02,0.742,0.952,-1.07,开放申购,开放赎回,nan
2018-03-05,0.741,0.951,-0.13,开放申购,开放赎回,nan
2018-03-06,0.753,0.963,1.62,开放申购,开放赎回,nan
2018-03-07,0.751,0.961,-0.27,开放申购,开放赎回,nan
2018-03-08,0.753,0.963,0.27,开放申购,开放赎回,nan
2018-03-09,0.756,0.966,0.4,开放申购,开放赎回,nan
2018-03-12,0.76,0.97,0.53,开放申购,开放赎回,nan
2018-03-13,0.757,0.967,-0.39,开放申购,开放赎回,nan
2018-03-14,0.751,0.961,-0.79,开放申购,开放赎回,nan
2018-03-15,0.751,0.961,0.0,开放申购,开放赎回,nan
2018-03-16,0.749,0.959,-0.27,开放申购,开放赎回,nan
2018-03-19,0.749,0.959,0.0,开放申购,开放赎回,nan
2018-03-20,0.75,0.96,0.13,开放申购,开放赎回,nan
2018-03-21,0.746,0.956,-0.53,开放申购,开放赎回,nan
2018-03-22,0.741,0.951,-0.67,开放申购,开放赎回,nan
2018-03-23,0.723,0.933,-2.43,开放申购,开放赎回,nan
2018-03-26,0.726,0.936,0.41,开放申购,开放赎回,nan
2018-03-27,0.73,0.94,0.55,开放申购,开放赎回,nan
2018-03-28,0.723,0.933,-0.96,开放申购,开放赎回,nan
2018-03-29,0.725,0.935,0.28,开放申购,开放赎回,nan
2018-03-30,0.73,0.94,0.69,开放申购,开放赎回,nan
2018-04-02,0.736,0.946,0.82,开放申购,开放赎回,nan
2018-04-03,0.732,0.942,-0.54,开放申购,开放赎回,nan
2018-04-04,0.729,0.939,-0.41,开放申购,开放赎回,nan
2018-04-09,0.733,0.943,0.55,开放申购,开放赎回,nan
2018-04-10,0.739,0.949,0.82,开放申购,开放赎回,nan
2018-04-11,0.744,0.954,0.68,开放申购,开放赎回,nan
2018-04-12,0.738,0.948,-0.81,开放申购,开放赎回,nan
2018-04-13,0.734,0.944,-0.54,开放申购,开放赎回,nan
2018-04-16,0.731,0.941,-0.41,开放申购,开放赎回,nan
2018-04-17,0.723,0.933,-1.09,开放申购,开放赎回,nan
2018-04-18,0.733,0.943,1.38,开放申购,开放赎回,nan
2018-04-19,0.732,0.942,-0.14,开放申购,开放赎回,nan
2018-04-20,0.722,0.932,-1.37,开放申购,开放赎回,nan
2018-04-23,0.713,0.923,-1.25,开放申购,开放赎回,nan
2018-04-24,0.729,0.939,2.24,开放申购,开放赎回,nan
2018-04-25,0.728,0.938,-0.14,开放申购,开放赎回,nan
2018-04-26,0.716,0.926,-1.65,开放申购,开放赎回,nan
2018-04-27,0.718,0.928,0.28,开放申购,开放赎回,nan
2018-05-02,0.714,0.924,-0.56,开放申购,开放赎回,nan
2018-05-03,0.719,0.929,0.7,开放申购,开放赎回,nan
2018-05-04,0.723,0.933,0.56,开放申购,开放赎回,nan
2018-05-07,0.735,0.945,1.66,开放申购,开放赎回,nan
2018-05-08,0.743,0.953,1.09,开放申购,开放赎回,nan
2018-05-09,0.74,0.95,-0.4,开放申购,开放赎回,nan
2018-05-10,0.737,0.947,-0.41,开放申购,开放赎回,nan
2018-05-11,0.732,0.942,-0.68,开放申购,开放赎回,nan
2018-05-14,0.725,0.935,-0.96,开放申购,开放赎回,nan
2018-05-15,0.731,0.941,0.83,开放申购,开放赎回,nan
2018-05-16,0.725,0.935,-0.82,开放申购,开放赎回,nan
2018-05-17,0.72,0.93,-0.69,开放申购,开放赎回,nan
2018-05-18,0.725,0.935,0.69,开放申购,开放赎回,nan
2018-05-21,0.733,0.943,1.1,开放申购,开放赎回,nan
2018-05-22,0.733,0.943,0.0,开放申购,开放赎回,nan
2018-05-23,0.726,0.936,-0.96,开放申购,开放赎回,nan
2018-05-24,0.718,0.928,-1.1,开放申购,开放赎回,nan
2018-05-25,0.71,0.92,-1.11,开放申购,开放赎回,nan
2018-05-28,0.708,0.918,-0.28,开放申购,开放赎回,nan
2018-05-29,0.699,0.909,-1.27,开放申购,开放赎回,nan
2018-05-30,0.686,0.896,-1.86,开放申购,开放赎回,nan
2018-05-31,0.69,0.9,0.58,开放申购,开放赎回,nan
2018-06-01,0.682,0.892,-1.16,开放申购,开放赎回,nan
2018-06-04,0.674,0.884,-1.17,开放申购,开放赎回,nan
2018-06-05,0.685,0.895,1.63,开放申购,开放赎回,nan
2018-06-06,0.684,0.894,-0.15,开放申购,开放赎回,nan
2018-06-07,0.686,0.896,0.29,开放申购,开放赎回,nan
2018-06-08,0.679,0.889,-1.02,开放申购,开放赎回,nan
2018-06-11,0.672,0.882,-1.03,开放申购,开放赎回,nan
2018-06-12,0.678,0.888,0.89,开放申购,开放赎回,nan
2018-06-13,0.675,0.885,-0.44,开放申购,开放赎回,nan
2018-06-14,0.674,0.884,-0.15,开放申购,开放赎回,nan
2018-06-15,0.671,0.881,-0.45,开放申购,开放赎回,nan
2018-06-19,0.647,0.857,-3.58,开放申购,开放赎回,nan
2018-06-20,0.65,0.86,0.46,开放申购,开放赎回,nan
2018-06-21,0.646,0.856,-0.62,开放申购,开放赎回,nan
2018-06-22,0.655,0.865,1.39,开放申购,开放赎回,nan
2018-06-25,0.656,0.866,0.15,开放申购,开放赎回,nan
2018-06-26,0.659,0.869,0.46,开放申购,开放赎回,nan
2018-06-27,0.654,0.864,-0.76,开放申购,开放赎回,nan
2018-06-28,0.653,0.863,-0.15,开放申购,开放赎回,nan
2018-06-29,0.672,0.882,2.91,开放申购,开放赎回,nan
2018-06-30,0.672,0.882,,开放申购,开放赎回,nan
2018-07-02,0.661,0.871,-1.64,开放申购,开放赎回,nan
2018-07-03,0.667,0.877,0.91,开放申购,开放赎回,nan
2018-07-04,0.661,0.871,-0.9,开放申购,开放赎回,nan
2018-07-05,0.659,0.869,-0.3,开放申购,开放赎回,nan
2018-07-06,0.659,0.869,0.0,开放申购,开放赎回,nan
2018-07-09,0.67,0.88,1.67,开放申购,开放赎回,nan
2018-07-10,0.67,0.88,0.0,开放申购,开放赎回,nan
2018-07-11,0.661,0.871,-1.34,开放申购,开放赎回,nan
2018-07-12,0.674,0.884,1.97,开放申购,开放赎回,nan
2018-07-13,0.679,0.889,0.74,开放申购,开放赎回,nan
2018-07-16,0.681,0.891,0.29,开放申购,开放赎回,nan
2018-07-17,0.682,0.892,0.15,开放申购,开放赎回,nan
2018-07-18,0.681,0.891,-0.15,开放申购,开放赎回,nan
2018-07-19,0.68,0.89,-0.15,开放申购,开放赎回,nan
2018-07-20,0.691,0.901,1.62,开放申购,开放赎回,nan
2018-07-23,0.697,0.907,0.87,开放申购,开放赎回,nan
2018-07-24,0.698,0.908,0.14,开放申购,开放赎回,nan
2018-07-25,0.697,0.907,-0.14,开放申购,开放赎回,nan
2018-07-26,0.686,0.896,-1.58,开放申购,开放赎回,nan
2018-07-27,0.686,0.896,0.0,开放申购,开放赎回,nan
2018-07-30,0.682,0.892,-0.58,开放申购,开放赎回,nan
2018-07-31,0.686,0.896,0.59,开放申购,开放赎回,nan
2018-08-01,0.681,0.891,-0.73,开放申购,开放赎回,nan
2018-08-02,0.678,0.888,-0.44,开放申购,开放赎回,nan
2018-08-03,0.671,0.881,-1.03,开放申购,开放赎回,nan
2018-08-06,0.669,0.879,-0.3,开放申购,开放赎回,nan
2018-08-07,0.684,0.894,2.24,开放申购,开放赎回,nan
2018-08-08,0.678,0.888,-0.88,开放申购,开放赎回,nan
2018-08-09,0.689,0.899,1.62,开放申购,开放赎回,nan
2018-08-10,0.691,0.901,0.29,开放申购,开放赎回,nan
2018-08-13,0.694,0.904,0.43,开放申购,开放赎回,nan
2018-08-14,0.688,0.898,-0.86,开放申购,开放赎回,nan
2018-08-15,0.678,0.888,-1.45,开放申购,开放赎回,nan
2018-08-16,0.677,0.887,-0.15,开放申购,开放赎回,nan
2018-08-17,0.668,0.878,-1.33,开放申购,开放赎回,nan
2018-08-20,0.671,0.881,0.45,开放申购,开放赎回,nan
2018-08-21,0.676,0.886,0.75,开放申购,开放赎回,nan
2018-08-22,0.674,0.884,-0.3,开放申购,开放赎回,nan
2018-08-23,0.679,0.889,0.74,开放申购,开放赎回,nan
2018-08-24,0.68,0.89,0.15,开放申购,开放赎回,nan
2018-08-27,0.688,0.898,1.18,开放申购,开放赎回,nan
2018-08-28,0.69,0.9,0.29,开放申购,开放赎回,nan
2018-08-29,0.686,0.896,-0.58,开放申购,开放赎回,nan
2018-08-30,0.678,0.888,-1.17,开放申购,开放赎回,nan
2018-08-31,0.678,0.888,0.0,开放申购,开放赎回,nan
2018-09-03,0.678,0.888,0.0,开放申购,开放赎回,nan
2018-09-04,0.683,0.893,0.74,开放申购,开放赎回,nan
2018-09-05,0.679,0.889,-0.59,开放申购,开放赎回,nan
2018-09-06,0.678,0.888,-0.15,开放申购,开放赎回,nan
2018-09-07,0.674,0.884,-0.59,开放申购,开放赎回,nan
2018-09-10,0.663,0.873,-1.63,开放申购,开放赎回,nan
2018-09-11,0.661,0.871,-0.3,开放申购,开放赎回,nan
2018-09-12,0.659,0.869,-0.3,开放申购,开放赎回,nan
2018-09-13,0.657,0.867,-0.3,开放申购,开放赎回,nan
2018-09-14,0.649,0.859,-1.22,开放申购,开放赎回,nan
2018-09-17,0.646,0.856,-0.46,开放申购,开放赎回,nan
2018-09-18,0.651,0.861,0.77,开放申购,开放赎回,nan
2018-09-19,0.657,0.867,0.92,开放申购,开放赎回,nan
2018-09-20,0.657,0.867,0.0,开放申购,开放赎回,nan
2018-09-21,0.659,0.869,0.3,开放申购,开放赎回,nan
2018-09-25,0.659,0.869,0.0,开放申购,开放赎回,nan
2018-09-26,0.664,0.874,0.76,开放申购,开放赎回,nan
2018-09-27,0.66,0.87,-0.6,开放申购,开放赎回,nan
2018-09-28,0.665,0.875,0.76,开放申购,开放赎回,nan
2018-10-08,0.654,0.864,-1.65,开放申购,开放赎回,nan
2018-10-09,0.646,0.856,-1.22,开放申购,开放赎回,nan
2018-10-10,0.645,0.855,-0.15,开放申购,开放赎回,nan
2018-10-11,0.633,0.843,-1.86,开放申购,开放赎回,nan
2018-10-12,0.637,0.847,0.63,开放申购,开放赎回,nan
2018-10-15,0.635,0.845,-0.31,开放申购,开放赎回,nan
2018-10-16,0.628,0.838,-1.1,开放申购,开放赎回,nan
2018-10-17,0.631,0.841,0.48,开放申购,开放赎回,nan
2018-10-18,0.624,0.834,-1.11,开放申购,开放赎回,nan
2018-10-19,0.635,0.845,1.76,开放申购,开放赎回,nan
2018-10-22,0.646,0.856,1.73,开放申购,开放赎回,nan
2018-10-23,0.641,0.851,-0.77,开放申购,开放赎回,nan
2018-10-24,0.639,0.849,-0.31,开放申购,开放赎回,nan
2018-10-25,0.638,0.848,-0.16,开放申购,开放赎回,nan
2018-10-26,0.637,0.847,-0.16,开放申购,开放赎回,nan
2018-10-29,0.632,0.842,-0.78,开放申购,开放赎回,nan
2018-10-30,0.633,0.843,0.16,开放申购,开放赎回,nan
2018-10-31,0.636,0.846,0.47,开放申购,开放赎回,nan
2018-11-01,0.641,0.851,0.79,开放申购,开放赎回,nan
2018-11-02,0.652,0.862,1.72,开放申购,开放赎回,nan
2018-11-05,0.653,0.863,0.15,开放申购,开放赎回,nan
2018-11-06,0.649,0.859,-0.61,开放申购,开放赎回,nan
2018-11-07,0.648,0.858,-0.15,开放申购,开放赎回,nan
2018-11-08,0.646,0.856,-0.31,开放申购,开放赎回,nan
2018-11-09,0.644,0.854,-0.31,开放申购,开放赎回,nan
2018-11-12,0.65,0.86,0.93,开放申购,开放赎回,nan
2018-11-13,0.652,0.862,0.31,开放申购,开放赎回,nan
2018-11-14,0.652,0.862,0.0,开放申购,开放赎回,nan
2018-11-15,0.657,0.867,0.77,开放申购,开放赎回,nan
2018-11-16,0.658,0.868,0.15,开放申购,开放赎回,nan
2018-11-19,0.658,0.868,0.0,开放申购,开放赎回,nan
2018-11-20,0.649,0.859,-1.37,开放申购,开放赎回,nan
2018-11-21,0.648,0.858,-0.15,开放申购,开放赎回,nan
2018-11-22,0.647,0.857,-0.15,开放申购,开放赎回,nan
2018-11-23,0.641,0.851,-0.93,开放申购,开放赎回,nan
2018-11-26,0.641,0.851,0.0,开放申购,开放赎回,nan
2018-11-27,0.642,0.852,0.16,开放申购,开放赎回,nan
2018-11-28,0.647,0.857,0.78,开放申购,开放赎回,nan
2018-11-29,0.643,0.853,-0.62,开放申购,开放赎回,nan
2018-11-30,0.644,0.854,0.16,开放申购,开放赎回,nan
2018-12-03,0.651,0.861,1.09,开放申购,开放赎回,nan
2018-12-04,0.651,0.861,0.0,开放申购,开放赎回,nan
2018-12-05,0.652,0.862,0.15,开放申购,开放赎回,nan
2018-12-06,0.65,0.86,-0.31,开放申购,开放赎回,nan
2018-12-07,0.651,0.861,0.15,开放申购,开放赎回,nan
2018-12-10,0.649,0.859,-0.31,开放申购,开放赎回,nan
2018-12-11,0.648,0.858,-0.15,开放申购,开放赎回,nan
2018-12-12,0.647,0.857,-0.15,开放申购,开放赎回,nan
2018-12-13,0.652,0.862,0.77,开放申购,开放赎回,nan
2018-12-14,0.648,0.858,-0.61,开放申购,开放赎回,nan
2018-12-17,0.646,0.856,-0.31,开放申购,开放赎回,nan
2018-12-18,0.644,0.854,-0.31,开放申购,开放赎回,nan
2018-12-19,0.64,0.85,-0.62,开放申购,开放赎回,nan
2018-12-20,0.637,0.847,-0.47,开放申购,开放赎回,nan
2018-12-21,0.636,0.846,-0.16,开放申购,开放赎回,nan
2018-12-24,0.639,0.849,0.47,开放申购,开放赎回,nan
2018-12-25,0.639,0.849,0.0,开放申购,开放赎回,nan
2018-12-26,0.638,0.848,-0.16,开放申购,开放赎回,nan
2018-12-27,0.634,0.844,-0.63,开放申购,开放赎回,nan
2018-12-28,0.633,0.843,-0.16,开放申购,开放赎回,nan
2018-12-31,0.633,0.843,,开放申购,开放赎回,nan
2019-01-02,0.631,0.841,-0.32,开放申购,开放赎回,nan
2019-01-03,0.632,0.842,0.16,开放申购,开放赎回,nan
2019-01-04,0.639,0.849,1.11,开放申购,开放赎回,nan
2019-01-07,0.647,0.857,1.25,开放申购,开放赎回,nan
2019-01-08,0.647,0.857,0.0,开放申购,开放赎回,nan
2019-01-09,0.652,0.862,0.77,开放申购,开放赎回,nan
2019-01-10,0.655,0.865,0.46,开放申购,开放赎回,nan
2019-01-11,0.657,0.867,0.31,开放申购,开放赎回,nan
2019-01-14,0.653,0.863,-0.61,开放申购,开放赎回,nan
2019-01-15,0.659,0.869,0.92,开放申购,开放赎回,nan
2019-01-16,0.659,0.869,0.0,开放申购,开放赎回,nan
2019-01-17,0.657,0.867,-0.3,开放申购,开放赎回,nan
2019-01-18,0.661,0.871,0.61,开放申购,开放赎回,nan
2019-01-21,0.664,0.874,0.45,开放申购,开放赎回,nan
2019-01-22,0.661,0.871,-0.45,开放申购,开放赎回,nan
2019-01-23,0.662,0.872,0.15,开放申购,开放赎回,nan
2019-01-24,0.668,0.878,0.91,开放申购,开放赎回,nan
2019-01-25,0.672,0.882,0.6,开放申购,开放赎回,nan
2019-01-28,0.669,0.879,-0.45,开放申购,开放赎回,nan
2019-01-29,0.668,0.878,-0.15,开放申购,开放赎回,nan
2019-01-30,0.668,0.878,0.0,开放申购,开放赎回,nan
2019-01-31,0.668,0.878,0.0,开放申购,开放赎回,nan
2019-02-01,0.676,0.886,1.2,开放申购,开放赎回,nan
2019-02-11,0.684,0.894,1.18,开放申购,开放赎回,nan
2019-02-12,0.687,0.897,0.44,开放申购,开放赎回,nan
2019-02-13,0.695,0.905,1.16,开放申购,开放赎回,nan
2019-02-14,0.697,0.907,0.29,开放申购,开放赎回,nan
2019-02-15,0.691,0.901,-0.86,开放申购,开放赎回,nan
2019-02-18,0.704,0.914,1.88,开放申购,开放赎回,nan
2019-02-19,0.7,0.91,-0.57,开放申购,开放赎回,nan
2019-02-20,0.7,0.91,0.0,开放申购,开放赎回,nan
2019-02-21,0.705,0.915,0.71,开放申购,开放赎回,nan
2019-02-22,0.721,0.931,2.27,开放申购,开放赎回,nan
2019-02-25,0.742,0.952,2.91,开放申购,开放赎回,nan
2019-02-26,0.739,0.949,-0.4,开放申购,开放赎回,nan
2019-02-27,0.735,0.945,-0.54,开放申购,开放赎回,nan
2019-02-28,0.734,0.944,-0.14,开放申购,开放赎回,nan
2019-03-01,0.737,0.947,0.41,开放申购,开放赎回,nan
2019-03-04,0.745,0.955,1.09,开放申购,开放赎回,nan
2019-03-05,0.756,0.966,1.48,开放申购,开放赎回,nan
2019-03-06,0.759,0.969,0.4,开放申购,开放赎回,nan
2019-03-07,0.756,0.966,-0.4,开放申购,开放赎回,nan
2019-03-08,0.75,0.96,-0.79,开放申购,开放赎回,nan
2019-03-11,0.767,0.977,2.27,开放申购,开放赎回,nan
2019-03-12,0.774,0.984,0.91,开放申购,开放赎回,nan
2019-03-13,0.76,0.97,-1.81,开放申购,开放赎回,nan
2019-03-14,0.752,0.962,-1.05,开放申购,开放赎回,nan
2019-03-15,0.757,0.967,0.66,开放申购,开放赎回,nan
2019-03-18,0.772,0.982,1.98,开放申购,开放赎回,nan
2019-03-19,0.776,0.986,0.52,开放申购,开放赎回,nan
2019-03-20,0.773,0.983,-0.39,开放申购,开放赎回,nan
2019-03-21,0.784,0.994,1.42,开放申购,开放赎回,nan
2019-03-22,0.784,0.994,0.0,开放申购,开放赎回,nan
2019-03-25,0.772,0.982,-1.53,开放申购,开放赎回,nan
2019-03-26,0.755,0.965,-2.2,开放申购,开放赎回,nan
2019-03-27,0.754,0.964,-0.13,开放申购,开放赎回,nan
2019-03-28,0.751,0.961,-0.4,开放申购,开放赎回,nan
2019-03-29,0.77,0.98,2.53,开放申购,开放赎回,nan
2019-04-01,0.789,0.999,2.47,开放申购,开放赎回,nan
2019-04-02,0.792,1.002,0.38,开放申购,开放赎回,nan
2019-04-03,0.801,1.011,1.14,开放申购,开放赎回,nan
2019-04-04,0.807,1.017,0.75,开放申购,开放赎回,nan
2019-04-08,0.801,1.011,-0.74,开放申购,开放赎回,nan
2019-04-09,0.796,1.006,-0.62,开放申购,开放赎回,nan
2019-04-10,0.791,1.001,-0.63,开放申购,开放赎回,nan
2019-04-11,0.779,0.989,-1.52,开放申购,开放赎回,nan
2019-04-12,0.776,0.986,-0.39,开放申购,开放赎回,nan
2019-04-15,0.769,0.979,-0.9,开放申购,开放赎回,nan
2019-04-16,0.777,0.987,1.04,开放申购,开放赎回,nan
