date,close,factor
2016-02-05,2963.79,1.0
2016-02-15,2946.71,1.0
2016-02-16,3037.04,1.0
2016-02-17,3063.32,1.0
2016-02-18,3053.7,1.0
2016-02-19,3051.59,1.0
2016-02-22,3118.87,1.0
2016-02-23,3089.36,1.0
2016-02-24,3109.55,1.0
2016-02-25,2918.75,1.0
2016-02-26,2948.03,1.0
2016-02-29,2877.47,1.0
2016-03-01,2930.69,1.0
2016-03-02,3051.33,1.0
2016-03-03,3058.42,1.0
2016-03-04,3093.89,1.0
2016-03-07,3104.84,1.0
2016-03-08,3107.67,1.0
2016-03-09,3071.91,1.0
2016-03-10,3013.15,1.0
2016-03-11,3018.28,1.0
2016-03-14,3065.69,1.0
2016-03-15,3074.78,1.0
2016-03-16,3090.03,1.0
2016-03-17,3124.2,1.0
2016-03-18,3171.96,1.0
2016-03-21,3249.44,1.0
2016-03-22,3225.79,1.0
2016-03-23,3236.09,1.0
2016-03-24,3181.85,1.0
2016-03-25,3197.82,1.0
2016-03-28,3169.73,1.0
2016-03-29,3135.41,1.0
2016-03-30,3216.28,1.0
2016-03-31,3218.09,1.0
2016-04-01,3221.89,1.0
2016-04-05,3264.49,1.0
2016-04-06,3257.53,1.0
2016-04-07,3209.29,1.0
2016-04-08,3185.73,1.0
2016-04-11,3230.1,1.0
2016-04-12,3218.45,1.0
2016-04-13,3261.38,1.0
2016-04-14,3275.83,1.0
2016-04-15,3272.21,1.0
2016-04-18,3228.45,1.0
2016-04-19,3238.3,1.0
2016-04-20,3181.03,1.0
2016-04-21,3160.6,1.0
2016-04-22,3174.9,1.0
2016-04-25,3162.03,1.0
2016-04-26,3179.16,1.0
2016-04-27,3165.92,1.0
2016-04-28,3160.58,1.0
2016-04-29,3156.75,1.0
2016-05-03,3213.54,1.0
2016-05-04,3209.46,1.0
2016-05-05,3213.92,1.0
2016-05-06,3130.35,1.0
2016-05-09,3065.62,1.0
2016-05-10,3069.11,1.0
2016-05-11,3082.81,1.0
2016-05-12,3090.14,1.0
2016-05-13,3074.94,1.0
2016-05-16,3095.31,1.0
2016-05-17,3086.02,1.0
2016-05-18,3068.04,1.0
2016-05-19,3062.5,1.0
2016-05-20,3078.22,1.0
2016-05-23,3087.22,1.0
2016-05-24,3063.56,1.0
2016-05-25,3059.23,1.0
2016-05-26,3064.21,1.0
2016-05-27,3062.5,1.0
2016-05-30,3066.71,1.0
2016-05-31,3169.56,1.0
2016-06-01,3160.55,1.0
2016-06-02,3167.1,1.0
2016-06-03,3189.33,1.0
2016-06-06,3178.79,1.0
2016-06-07,3177.05,1.0
2016-06-08,3163.99,1.0
2016-06-13,3066.34,1.0
2016-06-14,3075.98,1.0
2016-06-15,3116.37,1.0
2016-06-16,3094.67,1.0
2016-06-17,3110.36,1.0
2016-06-20,3112.67,1.0
2016-06-21,3106.32,1.0
2016-06-22,3133.96,1.0
2016-06-23,3117.32,1.0
2016-06-24,3077.16,1.0
2016-06-27,3120.54,1.0
2016-06-28,3136.4,1.0
2016-06-29,3151.39,1.0
2016-06-30,3153.92,1.0
2016-07-01,3154.2,1.0
2016-07-04,3204.7,1.0
2016-07-05,3207.38,1.0
2016-07-06,3216.8,1.0
2016-07-07,3209.95,1.0
2016-07-08,3192.28,1.0
2016-07-11,3203.33,1.0
2016-07-12,3273.18,1.0
2016-07-13,3282.87,1.0
2016-07-14,3276.76,1.0
2016-07-15,3276.28,1.0
2016-07-18,3262.02,1.0
2016-07-19,3248.23,1.0
2016-07-20,3237.61,1.0
2016-07-21,3252.52,1.0
2016-07-22,3225.16,1.0
2016-07-25,3230.89,1.0
2016-07-26,3269.59,1.0
2016-07-27,3218.24,1.0
2016-07-28,3221.14,1.0
2016-07-29,3203.93,1.0
2016-08-01,3176.81,1.0
2016-08-02,3189.05,1.0
2016-08-03,3193.51,1.0
2016-08-04,3201.29,1.0
2016-08-05,3205.11,1.0
2016-08-08,3234.18,1.0
2016-08-09,3256.98,1.0
2016-08-10,3243.34,1.0
2016-08-11,3233.36,1.0
2016-08-12,3294.23,1.0
2016-08-15,3393.42,1.0
2016-08-16,3378.25,1.0
2016-08-17,3373.05,1.0
2016-08-18,3364.49,1.0
2016-08-19,3365.02,1.0
2016-08-22,3336.79,1.0
2016-08-23,3341.83,1.0
2016-08-24,3329.86,1.0
2016-08-25,3308.97,1.0
2016-08-26,3307.09,1.0
2016-08-29,3307.78,1.0
2016-08-30,3311.99,1.0
2016-08-31,3327.79,1.0
2016-09-01,3301.58,1.0
2016-09-02,3314.11,1.0
2016-09-05,3319.68,1.0
2016-09-06,3342.63,1.0
2016-09-07,3340.82,1.0
2016-09-08,3339.56,1.0
2016-09-09,3318.04,1.0
2016-09-12,3262.6,1.0
2016-09-13,3260.33,1.0
2016-09-14,3238.73,1.0
2016-09-19,3263.12,1.0
2016-09-20,3257.4,1.0
2016-09-21,3266.64,1.0
2016-09-22,3291.12,1.0
2016-09-23,3275.67,1.0
2016-09-26,3220.28,1.0
2016-09-27,3240.75,1.0
2016-09-28,3230.89,1.0
2016-09-29,3244.39,1.0
2016-09-30,3253.28,1.0
2016-10-10,3293.87,1.0
2016-10-11,3306.56,1.0
2016-10-12,3300.01,1.0
2016-10-13,3302.65,1.0
2016-10-14,3305.85,1.0
2016-10-17,3277.88,1.0
2016-10-18,3321.33,1.0
2016-10-19,3316.24,1.0
2016-10-20,3318.6,1.0
2016-10-21,3327.74,1.0
2016-10-24,3367.58,1.0
2016-10-25,3367.45,1.0
2016-10-26,3354.8,1.0
2016-10-27,3345.7,1.0
2016-10-28,3340.13,1.0
2016-10-31,3336.28,1.0
2016-11-01,3359.05,1.0
2016-11-02,3333.35,1.0
2016-11-03,3365.09,1.0
2016-11-04,3354.17,1.0
2016-11-07,3356.59,1.0
2016-11-08,3371.12,1.0
2016-11-09,3353.05,1.0
2016-11-10,3390.61,1.0
2016-11-11,3417.22,1.0
2016-11-14,3430.25,1.0
2016-11-15,3429.87,1.0
2016-11-16,3429.59,1.0
2016-11-17,3436.53,1.0
2016-11-18,3417.46,1.0
2016-11-21,3441.11,1.0
2016-11-22,3468.36,1.0
2016-11-23,3474.73,1.0
2016-11-24,3488.74,1.0
2016-11-25,3521.3,1.0
2016-11-28,3535.08,1.0
2016-11-29,3564.04,1.0
2016-11-30,3538.0,1.0
2016-12-01,3565.04,1.0
2016-12-02,3528.95,1.0
2016-12-05,3469.41,1.0
2016-12-06,3459.15,1.0
2016-12-07,3475.75,1.0
2016-12-08,3470.14,1.0
2016-12-09,3493.7,1.0
2016-12-12,3409.18,1.0
2016-12-13,3405.04,1.0
2016-12-14,3378.95,1.0
2016-12-15,3340.43,1.0
2016-12-16,3346.03,1.0
2016-12-19,3328.98,1.0
2016-12-20,3309.06,1.0
2016-12-21,3338.54,1.0
2016-12-22,3335.67,1.0
2016-12-23,3307.6,1.0
2016-12-26,3322.4,1.0
2016-12-27,3316.39,1.0
2016-12-28,3301.89,1.0
2016-12-29,3297.76,1.0
2016-12-30,3310.08,1.0
2017-01-03,3342.23,1.0
2017-01-04,3368.31,1.0
2017-01-05,3367.79,1.0
2017-01-06,3347.67,1.0
2017-01-09,3363.9,1.0
2017-01-10,3358.27,1.0
2017-01-11,3334.5,1.0
2017-01-12,3317.62,1.0
2017-01-13,3319.91,1.0
2017-01-16,3319.45,1.0
2017-01-17,3326.36,1.0
2017-01-18,3339.37,1.0
2017-01-19,3329.29,1.0
2017-01-20,3354.89,1.0
2017-01-23,3364.08,1.0
2017-01-24,3364.45,1.0
2017-01-25,3375.9,1.0
2017-01-26,3387.96,1.0
2017-02-03,3364.49,1.0
2017-02-06,3373.21,1.0
2017-02-07,3365.68,1.0
2017-02-08,3383.29,1.0
2017-02-09,3396.29,1.0
2017-02-10,3413.49,1.0
2017-02-13,3436.28,1.0
2017-02-14,3435.8,1.0
2017-02-15,3421.71,1.0
2017-02-16,3440.93,1.0
2017-02-17,3421.44,1.0
2017-02-20,3471.39,1.0
2017-02-21,3482.82,1.0
2017-02-22,3489.76,1.0
2017-02-23,3473.32,1.0
2017-02-24,3473.85,1.0
2017-02-27,3446.22,1.0
2017-02-28,3452.81,1.0
2017-03-01,3458.44,1.0
2017-03-02,3435.1,1.0
2017-03-03,3427.86,1.0
2017-03-06,3446.48,1.0
2017-03-07,3453.96,1.0
2017-03-08,3448.73,1.0
2017-03-09,3426.94,1.0
2017-03-10,3427.89,1.0
2017-03-13,3458.1,1.0
2017-03-14,3456.69,1.0
2017-03-15,3463.64,1.0
2017-03-16,3481.51,1.0
2017-03-17,3445.81,1.0
2017-03-20,3449.61,1.0
2017-03-21,3466.35,1.0
2017-03-22,3450.05,1.0
2017-03-23,3461.98,1.0
2017-03-24,3489.6,1.0
2017-03-27,3478.04,1.0
2017-03-28,3469.81,1.0
2017-03-29,3465.19,1.0
2017-03-30,3436.76,1.0
2017-03-31,3456.05,1.0
2017-04-05,3503.89,1.0
2017-04-06,3514.05,1.0
2017-04-07,3517.46,1.0
2017-04-10,3505.14,1.0
2017-04-11,3517.33,1.0
2017-04-12,3509.44,1.0
2017-04-13,3514.57,1.0
2017-04-14,3486.5,1.0
2017-04-17,3479.94,1.0
2017-04-18,3462.74,1.0
2017-04-19,3445.88,1.0
2017-04-20,3461.55,1.0
2017-04-21,3466.79,1.0
2017-04-24,3431.26,1.0
2017-04-25,3440.97,1.0
2017-04-26,3445.18,1.0
2017-04-27,3446.72,1.0
2017-04-28,3439.75,1.0
2017-05-02,3426.58,1.0
2017-05-03,3413.13,1.0
2017-05-04,3404.39,1.0
2017-05-05,3382.55,1.0
2017-05-08,3358.81,1.0
2017-05-09,3352.53,1.0
2017-05-10,3337.7,1.0
2017-05-11,3356.65,1.0
2017-05-12,3385.38,1.0
2017-05-15,3399.19,1.0
2017-05-16,3428.65,1.0
2017-05-17,3409.97,1.0
2017-05-18,3398.11,1.0
2017-05-19,3403.85,1.0
2017-05-22,3411.24,1.0
2017-05-23,3424.19,1.0
2017-05-24,3424.17,1.0
2017-05-25,3485.66,1.0
2017-05-26,3480.43,1.0
2017-05-31,3492.88,1.0
2017-06-01,3497.74,1.0
2017-06-02,3486.51,1.0
2017-06-05,3468.75,1.0
2017-06-06,3492.88,1.0
2017-06-07,3533.87,1.0
2017-06-08,3560.98,1.0
2017-06-09,3576.17,1.0
2017-06-12,3574.39,1.0
2017-06-13,3582.27,1.0
2017-06-14,3535.3,1.0
2017-06-15,3528.79,1.0
2017-06-16,3518.76,1.0
2017-06-19,3553.67,1.0
2017-06-20,3546.49,1.0
2017-06-21,3587.95,1.0
2017-06-22,3590.34,1.0
2017-06-23,3622.88,1.0
2017-06-26,3668.09,1.0
2017-06-27,3674.72,1.0
2017-06-28,3646.17,1.0
2017-06-29,3668.83,1.0
2017-06-30,3666.8,1.0
2017-07-03,3650.85,1.0
2017-07-04,3619.98,1.0
2017-07-05,3659.68,1.0
2017-07-06,3660.1,1.0
2017-07-07,3655.93,1.0
2017-07-10,3653.69,1.0
2017-07-11,3670.81,1.0
2017-07-12,3658.82,1.0
2017-07-13,3686.92,1.0
2017-07-14,3703.09,1.0
2017-07-17,3663.56,1.0
2017-07-18,3667.18,1.0
2017-07-19,3729.75,1.0
2017-07-20,3747.88,1.0
2017-07-21,3728.6,1.0
2017-07-24,3743.47,1.0
2017-07-25,3719.56,1.0
2017-07-26,3705.39,1.0
2017-07-27,3712.19,1.0
2017-07-28,3721.89,1.0
2017-07-31,3737.87,1.0
2017-08-01,3770.38,1.0
2017-08-02,3760.85,1.0
2017-08-03,3727.83,1.0
2017-08-04,3707.58,1.0
2017-08-07,3726.79,1.0
2017-08-08,3732.21,1.0
2017-08-09,3731.04,1.0
2017-08-10,3715.92,1.0
2017-08-11,3647.35,1.0
2017-08-14,3694.68,1.0
2017-08-15,3706.06,1.0
2017-08-16,3701.42,1.0
2017-08-17,3721.28,1.0
2017-08-18,3724.67,1.0
2017-08-21,3740.99,1.0
2017-08-22,3752.3,1.0
2017-08-23,3756.09,1.0
2017-08-24,3734.65,1.0
2017-08-25,3795.75,1.0
2017-08-28,3842.71,1.0
2017-08-29,3834.54,1.0
2017-08-30,3834.3,1.0
2017-08-31,3822.09,1.0
2017-09-01,3830.54,1.0
2017-09-04,3845.62,1.0
2017-09-05,3857.05,1.0
2017-09-06,3849.45,1.0
2017-09-07,3829.87,1.0
2017-09-08,3825.99,1.0
2017-09-11,3825.65,1.0
2017-09-12,3837.93,1.0
2017-09-13,3842.61,1.0
2017-09-14,3829.96,1.0
2017-09-15,3831.3,1.0
2017-09-18,3843.14,1.0
2017-09-19,3832.12,1.0
2017-09-20,3842.44,1.0
2017-09-21,3837.82,1.0
2017-09-22,3837.73,1.0
2017-09-25,3817.79,1.0
2017-09-26,3820.78,1.0
2017-09-27,3821.2,1.0
2017-09-28,3822.54,1.0
2017-09-29,3836.5,1.0
2017-10-09,3882.21,1.0
2017-10-10,3889.86,1.0
2017-10-11,3902.69,1.0
2017-10-12,3912.95,1.0
2017-10-13,3921.0,1.0
2017-10-16,3913.45,1.0
2017-10-17,3913.07,1.0
2017-10-18,3944.16,1.0
2017-10-19,3931.25,1.0
2017-10-20,3926.85,1.0
2017-10-23,3930.8,1.0
2017-10-24,3959.4,1.0
2017-10-25,3976.95,1.0
2017-10-26,3993.58,1.0
2017-10-27,4021.97,1.0
2017-10-30,4009.72,1.0
2017-10-31,4006.72,1.0
2017-11-01,3996.62,1.0
2017-11-02,3997.13,1.0
2017-11-03,3992.7,1.0
2017-11-06,4020.89,1.0
2017-11-07,4054.25,1.0
2017-11-08,4048.01,1.0
2017-11-09,4075.9,1.0
2017-11-10,4111.91,1.0
2017-11-13,4128.07,1.0
2017-11-14,4099.35,1.0
2017-11-15,4073.67,1.0
2017-11-16,4105.01,1.0
2017-11-17,4120.85,1.0
2017-11-20,4143.83,1.0
2017-11-21,4217.7,1.0
2017-11-22,4227.57,1.0
2017-11-23,4102.4,1.0
2017-11-24,4104.2,1.0
2017-11-27,4049.95,1.0
2017-11-28,4055.82,1.0
2017-11-29,4053.75,1.0
2017-11-30,4006.1,1.0
2017-12-01,3998.14,1.0
2017-12-04,4018.86,1.0
2017-12-05,4040.17,1.0
2017-12-06,4015.82,1.0
2017-12-07,3971.06,1.0
2017-12-08,4003.38,1.0
2017-12-11,4069.5,1.0
2017-12-12,4016.02,1.0
2017-12-13,4050.09,1.0
2017-12-14,4026.15,1.0
2017-12-15,3980.86,1.0
2017-12-18,3985.29,1.0
2017-12-19,4035.33,1.0
2017-12-20,4030.49,1.0
2017-12-21,4067.85,1.0
2017-12-22,4054.6,1.0
2017-12-25,4041.54,1.0
2017-12-26,4053.62,1.0
2017-12-27,3991.21,1.0
2017-12-28,4018.9,1.0
2017-12-29,4030.85,1.0
2018-01-02,4087.4,1.0
2018-01-03,4111.39,1.0
2018-01-04,4128.81,1.0
2018-01-05,4138.75,1.0
2018-01-08,4160.16,1.0
2018-01-09,4189.3,1.0
2018-01-10,4207.81,1.0
2018-01-11,4205.59,1.0
2018-01-12,4225.0,1.0
2018-01-15,4225.24,1.0
2018-01-16,4258.47,1.0
2018-01-17,4248.12,1.0
2018-01-18,4271.42,1.0
2018-01-19,4285.4,1.0
2018-01-22,4336.6,1.0
2018-01-23,4382.61,1.0
2018-01-24,4389.89,1.0
2018-01-25,4365.08,1.0
2018-01-26,4381.3,1.0
2018-01-29,4302.02,1.0
2018-01-30,4256.1,1.0
2018-01-31,4275.9,1.0
2018-02-01,4245.9,1.0
2018-02-02,4271.23,1.0
2018-02-05,4274.15,1.0
2018-02-06,4148.89,1.0
2018-02-07,4050.5,1.0
2018-02-08,4012.05,1.0
2018-02-09,3840.65,1.0
2018-02-12,3890.1,1.0
2018-02-13,3935.63,1.0
2018-02-14,3966.96,1.0
2018-02-22,4052.73,1.0
2018-02-23,4071.09,1.0
2018-02-26,4118.42,1.0
2018-02-27,4058.98,1.0
2018-02-28,4023.64,1.0
2018-03-01,4049.09,1.0
2018-03-02,4016.46,1.0
2018-03-05,4018.1,1.0
2018-03-06,4066.56,1.0
2018-03-07,4036.65,1.0
2018-03-08,4077.6,1.0
2018-03-09,4108.87,1.0
2018-03-12,4127.67,1.0
2018-03-13,4091.25,1.0
2018-03-14,4073.34,1.0
2018-03-15,4096.16,1.0
2018-03-16,4056.42,1.0
2018-03-19,4074.25,1.0
2018-03-20,4077.7,1.0
2018-03-21,4061.05,1.0
2018-03-22,4020.35,1.0
2018-03-23,3904.94,1.0
2018-03-26,3879.89,1.0
2018-03-27,3913.27,1.0
2018-03-28,3842.72,1.0
2018-03-29,3894.05,1.0
2018-03-30,3898.5,1.0
2018-04-02,3886.92,1.0
2018-04-03,3862.48,1.0
2018-04-04,3854.86,1.0
2018-04-09,3852.93,1.0
2018-04-10,3927.17,1.0
2018-04-11,3938.34,1.0
2018-04-12,3898.64,1.0
2018-04-13,3871.14,1.0
2018-04-16,3808.86,1.0
2018-04-17,3748.64,1.0
2018-04-18,3766.28,1.0
2018-04-19,3811.84,1.0
2018-04-20,3760.85,1.0
2018-04-23,3766.33,1.0
2018-04-24,3843.49,1.0
2018-04-25,3828.7,1.0
2018-04-26,3755.49,1.0
2018-04-27,3756.88,1.0
2018-05-02,3763.65,1.0
2018-05-03,3793.0,1.0
2018-05-04,3774.6,1.0
2018-05-07,3834.19,1.0
2018-05-08,3878.68,1.0
2018-05-09,3871.62,1.0
2018-05-10,3893.06,1.0
2018-05-11,3872.84,1.0
2018-05-14,3909.29,1.0
2018-05-15,3924.1,1.0
2018-05-16,3892.84,1.0
2018-05-17,3864.05,1.0
2018-05-18,3903.06,1.0
2018-05-21,3921.24,1.0
2018-05-22,3906.21,1.0
2018-05-23,3854.58,1.0
2018-05-24,3827.22,1.0
2018-05-25,3816.5,1.0
2018-05-28,3833.26,1.0
2018-05-29,3804.01,1.0
2018-05-30,3723.37,1.0
2018-05-31,3802.38,1.0
2018-06-01,3770.59,1.0
2018-06-04,3807.58,1.0
2018-06-05,3845.32,1.0
2018-06-06,3837.35,1.0
2018-06-07,3831.01,1.0
2018-06-08,3779.62,1.0
2018-06-11,3779.98,1.0
2018-06-12,3825.95,1.0
2018-06-13,3788.34,1.0
2018-06-14,3773.37,1.0
2018-06-15,3753.43,1.0
2018-06-19,3621.12,1.0
2018-06-20,3635.44,1.0
2018-06-21,3592.97,1.0
2018-06-22,3608.9,1.0
2018-06-25,3560.48,1.0
2018-06-26,3531.11,1.0
2018-06-27,3459.26,1.0
2018-06-28,3423.53,1.0
2018-06-29,3510.98,1.0
2018-07-02,3407.96,1.0
2018-07-03,3409.28,1.0
2018-07-04,3363.75,1.0
2018-07-05,3342.44,1.0
2018-07-06,3365.12,1.0
2018-07-09,3459.18,1.0
2018-07-10,3467.52,1.0
2018-07-11,3407.53,1.0
2018-07-12,3481.06,1.0
2018-07-13,3492.69,1.0
2018-07-16,3472.09,1.0
2018-07-17,3449.38,1.0
2018-07-18,3431.32,1.0
2018-07-19,3428.34,1.0
2018-07-20,3492.89,1.0
2018-07-23,3525.75,1.0
2018-07-24,3581.71,1.0
2018-07-25,3577.75,1.0
2018-07-26,3536.25,1.0
2018-07-27,3521.23,1.0
2018-07-30,3515.08,1.0
2018-07-31,3517.66,1.0
2018-08-01,3447.39,1.0
2018-08-02,3370.96,1.0
2018-08-03,3315.28,1.0
2018-08-06,3273.27,1.0
2018-08-07,3368.87,1.0
2018-08-08,3314.51,1.0
2018-08-09,3397.53,1.0
2018-08-10,3405.02,1.0
2018-08-13,3390.34,1.0
2018-08-14,3372.91,1.0
2018-08-15,3291.98,1.0
2018-08-16,3276.73,1.0
2018-08-17,3229.62,1.0
2018-08-20,3267.25,1.0
2018-08-21,3326.65,1.0
2018-08-22,3307.95,1.0
2018-08-23,3320.03,1.0
2018-08-24,3325.33,1.0
2018-08-27,3406.57,1.0
2018-08-28,3400.17,1.0
2018-08-29,3386.57,1.0
2018-08-30,3351.09,1.0
2018-08-31,3334.5,1.0
2018-09-03,3321.82,1.0
2018-09-04,3363.9,1.0
2018-09-05,3298.14,1.0
2018-09-06,3262.88,1.0
2018-09-07,3277.64,1.0
2018-09-10,3230.07,1.0
2018-09-11,3224.21,1.0
2018-09-12,3202.02,1.0
2018-09-13,3236.57,1.0
2018-09-14,3242.09,1.0
2018-09-17,3204.92,1.0
2018-09-18,3269.43,1.0
2018-09-19,3312.48,1.0
2018-09-20,3310.13,1.0
2018-09-21,3410.49,1.0
2018-09-25,3379.8,1.0
2018-09-26,3417.24,1.0
2018-09-27,3403.59,1.0
2018-09-28,3438.86,1.0
2018-10-08,3290.9,1.0
2018-10-09,3288.69,1.0
2018-10-10,3281.6,1.0
2018-10-11,3124.11,1.0
2018-10-12,3170.73,1.0
2018-10-15,3126.45,1.0
2018-10-16,3100.97,1.0
2018-10-17,3118.25,1.0
2018-10-18,3044.39,1.0
2018-10-19,3134.95,1.0
2018-10-22,3270.27,1.0
2018-10-23,3183.43,1.0
2018-10-24,3188.2,1.0
2018-10-25,3194.31,1.0
2018-10-26,3173.64,1.0
2018-10-29,3076.89,1.0
2018-10-30,3110.26,1.0
2018-10-31,3153.82,1.0
2018-11-01,3177.03,1.0
2018-11-02,3290.25,1.0
2018-11-05,3262.84,1.0
2018-11-06,3243.15,1.0
2018-11-07,3221.91,1.0
2018-11-08,3212.77,1.0
2018-11-09,3167.44,1.0
2018-11-12,3205.14,1.0
2018-11-13,3237.38,1.0
2018-11-14,3204.94,1.0
2018-11-15,3242.37,1.0
2018-11-16,3257.67,1.0
2018-11-19,3294.6,1.0
2018-11-20,3218.41,1.0
2018-11-21,3226.49,1.0
2018-11-22,3214.43,1.0
2018-11-23,3143.48,1.0
2018-11-26,3141.24,1.0
2018-11-27,3137.24,1.0
2018-11-28,3178.93,1.0
2018-11-29,3137.65,1.0
2018-11-30,3172.69,1.0
2018-12-03,3260.95,1.0
2018-12-04,3267.71,1.0
2018-12-05,3252.0,1.0
2018-12-06,3181.67,1.0
2018-12-07,3181.56,1.0
2018-12-10,3144.76,1.0
2018-12-11,3159.82,1.0
2018-12-12,3170.61,1.0
2018-12-13,3219.69,1.0
2018-12-14,3165.91,1.0
2018-12-17,3161.2,1.0
2018-12-18,3128.43,1.0
2018-12-19,3091.13,1.0
2018-12-20,3067.42,1.0
2018-12-21,3029.4,1.0
2018-12-24,3038.2,1.0
2018-12-25,3017.28,1.0
2018-12-26,3002.03,1.0
2018-12-27,2990.51,1.0
2018-12-28,3010.65,1.0
2019-01-02,2969.54,1.0
2019-01-03,2964.84,1.0
2019-01-04,3035.87,1.0
2019-01-07,3054.3,1.0
2019-01-08,3047.7,1.0
2019-01-09,3078.48,1.0
2019-01-10,3072.69,1.0
2019-01-11,3094.78,1.0
2019-01-14,3067.78,1.0
2019-01-15,3127.99,1.0
2019-01-16,3128.65,1.0
2019-01-17,3111.42,1.0
2019-01-18,3168.17,1.0
2019-01-21,3185.64,1.0
2019-01-22,3143.32,1.0
2019-01-23,3141.05,1.0
2019-01-24,3158.78,1.0
2019-01-25,3184.47,1.0
2019-01-28,3183.78,1.0
2019-01-29,3193.97,1.0
2019-01-30,3168.48,1.0
2019-01-31,3201.63,1.0
2019-02-01,3247.4,1.0
2019-02-11,3306.47,1.0
2019-02-12,3330.34,1.0
2019-02-13,3397.03,1.0
2019-02-14,3402.14,1.0
2019-02-15,3338.7,1.0
2019-02-18,3445.74,1.0
2019-02-19,3439.61,1.0
2019-02-20,3451.93,1.0
2019-02-21,3442.71,1.0
2019-02-22,3520.12,1.0
2019-02-25,3729.48,1.0
2019-02-26,3684.69,1.0
2019-02-27,3678.39,1.0
2019-02-28,3669.37,1.0
2019-03-01,3749.71,1.0
2019-03-04,3794.1,1.0
2019-03-05,3816.01,1.0
2019-03-06,3848.09,1.0
2019-03-07,3808.85,1.0
2019-03-08,3657.58,1.0
2019-03-11,3729.95,1.0
2019-03-12,3755.35,1.0
2019-03-13,3724.19,1.0
2019-03-14,3698.49,1.0
2019-03-15,3745.01,1.0
2019-03-18,3851.75,1.0
2019-03-19,3833.96,1.0
2019-03-20,3835.44,1.0
2019-03-21,3836.89,1.0
2019-03-22,3833.8,1.0
2019-03-25,3742.83,1.0
2019-03-26,3700.44,1.0
2019-03-27,3743.39,1.0
2019-03-28,3728.4,1.0
2019-03-29,3872.34,1.0
2019-04-01,3973.93,1.0
2019-04-02,3971.29,1.0
2019-04-03,4022.16,1.0
2019-04-04,4062.23,1.0
2019-04-08,4057.23,1.0
2019-04-09,4075.43,1.0
2019-04-10,4085.85,1.0
2019-04-11,3997.58,1.0
2019-04-12,3988.62,1.0
2019-04-15,3975.52,1.0
2019-04-16,4085.79,1.0
2019-04-17,4087.24,1.0
2019-04-18,4072.08,1.0
2019-04-19,4120.61,1.0
2019-04-22,4025.61,1.0
2019-04-23,4019.01,1.0
2019-04-24,4030.09,1.0
2019-04-25,3941.82,1.0
2019-04-26,3889.27,1.0
2019-04-29,3900.33,1.0
2019-04-30,3913.21,1.0
2019-05-06,3684.62,1.0
2019-05-07,3720.67,1.0
2019-05-08,3667.46,1.0
2019-05-09,3599.7,1.0
2019-05-10,3730.45,1.0
2019-05-13,3668.73,1.0
2019-05-14,3645.15,1.0
2019-05-15,3727.09,1.0
2019-05-16,3743.96,1.0
2019-05-17,3648.76,1.0
2019-05-20,3617.79,1.0
2019-05-21,3666.78,1.0
2019-05-22,3649.38,1.0
2019-05-23,3583.96,1.0
2019-05-24,3593.91,1.0
2019-05-27,3637.2,1.0
2019-05-28,3672.26,1.0
2019-05-29,3663.91,1.0
2019-05-30,3641.18,1.0
2019-05-31,3629.79,1.0
2019-06-03,3632.01,1.0
2019-06-04,3598.47,1.0
2019-06-05,3597.11,1.0
2019-06-06,3564.68,1.0
2019-06-10,3610.74,1.0
2019-06-11,3719.28,1.0
2019-06-12,3691.1,1.0
2019-06-13,3685.39,1.0
2019-06-14,3654.88,1.0
2019-06-17,3654.82,1.0
2019-06-18,3667.62,1.0
2019-06-19,3715.94,1.0
2019-06-20,3828.52,1.0
2019-06-21,3833.94,1.0
2019-06-24,3841.27,1.0
2019-06-25,3801.31,1.0
2019-06-26,3794.33,1.0
2019-06-27,3834.82,1.0
2019-06-28,3825.59,1.0
2019-07-01,3935.81,1.0
2019-07-02,3937.17,1.0
2019-07-03,3893.53,1.0
2019-07-04,3873.1,1.0
2019-07-05,3893.2,1.0
2019-07-08,3802.79,1.0
2019-07-09,3793.13,1.0
2019-07-10,3786.74,1.0
2019-07-11,3785.22,1.0
2019-07-12,3808.73,1.0
2019-07-15,3824.19,1.0
2019-07-16,3806.84,1.0
2019-07-17,3804.64,1.0
2019-07-18,3768.4,1.0
2019-07-19,3807.96,1.0
2019-07-22,3781.68,1.0
2019-07-23,3789.91,1.0
2019-07-24,3819.83,1.0
2019-07-25,3851.07,1.0
2019-07-26,3858.57,1.0
2019-07-29,3854.27,1.0
2019-07-30,3870.32,1.0
2019-07-31,3835.36,1.0
2019-08-01,3803.47,1.0
2019-08-02,3747.44,1.0
2019-08-05,3675.69,1.0
2019-08-06,3636.33,1.0
2019-08-07,3621.43,1.0
2019-08-08,3669.29,1.0
2019-08-09,3633.53,1.0
2019-08-12,3699.1,1.0
2019-08-13,3665.75,1.0
2019-08-14,3682.4,1.0
2019-08-15,3694.0,1.0
2019-08-16,3710.54,1.0
2019-08-19,3791.09,1.0
2019-08-20,3787.73,1.0
2019-08-21,3781.76,1.0
2019-08-22,3793.51,1.0
2019-08-23,3820.86,1.0
2019-08-26,3765.91,1.0
2019-08-27,3816.95,1.0
2019-08-28,3802.58,1.0
2019-08-29,3790.19,1.0
2019-08-30,3799.59,1.0
2019-09-02,3848.32,1.0
2019-09-03,3853.61,1.0
2019-09-04,3886.0,1.0
2019-09-05,3925.32,1.0
